features,details,expires_at,url,price_number,business_type,latitude,longitude,city,district,category,title,description,area,year,rooms,price,price_per_meter,floor,token
"{""آسانسور ندارد"": false, ""پارکینگ"": true, ""انباری"": true, ""بالکن دارد"": true}","{""تعداد واحد در طبقه"": ""۲"", ""تعداد کل طبقات ساختمان"": ""۴"", ""بازسازی‌ شده"": ""هست""}",2026-08-14T14:19:49.627762,https://divar.ir/v/gaWJBrQq,8800000000,premium-panel,,,تهران,امیریه,فروش آپارتمان,53 متر ژیان پناه فول بازسازی پارکینگ دار همکف," **فقط کافیه یک‌بار از این واحد بازدید کنید...**

اگر دنبال یک **واحد نقلی، خوش‌نقشه، دنج و بدون دردسر** هستید، این ملک می‌تواند همان گزینه‌ای باشد که مدت‌ها دنبالش بودید.

✨ **ویژگی‌های ملک:**
 ۵۳ متر با نقشه‌ای کاربردی
 نورگیری فوق‌العاده
 بازسازی کامل؛ آماده سکونت
 ساختمان ۲ واحدی؛ تعداد واحد ها کم، آرام و کم‌تردد
 طبقه همکف
 پارکینگ اختصاصی سندی
 انباری
 بالکن

 **تهران، خیابان ولیعصر، کوچه ژیان‌پناه**

واحدی تمیز و آماده تحویل؛ مناسب افرادی که به دنبال آرامش، دسترسی خوب و خریدی مطمئن هستند.

 **برای بازدید و اطلاع از شرایط فروش، همین امروز تماس بگیرید. این واحد از آن گزینه‌هایی است که بازدید حضوری، ارزش واقعی آن را نشان می‌دهد.**

©️مشاور شما قربانی - املاک شاهان",۵۳,۱۳۸۳,۱,"‏۸,۸۰۰,۰۰۰,۰۰۰ تومان","‏۱۶۶,۰۳۷,۰۰۰ تومان",همکف از ۴,gaWJBrQq
"{""آسانسور ندارد"": false, ""پارکینگ ندارد"": false, ""انباری ندارد"": false}","{""وضعیت سکونت"": ""تخلیه"", ""بازسازی‌ شده"": ""هست""}",2026-08-14T14:19:43.938792,https://divar.ir/v/gaWRROli,6000000000,premium-panel,,,تهران,سلسبیل جنوبی,فروش آپارتمان,۵۰ متر/ خوش نقشه/ بهترین لوکیشن منطقه,"به نام خالق هستی 

۵۰ متر خوش نقشه 
سالن پرده خور با بهترین چیدمان 

خواب استاندارد با قابلیت تخت دو نفره 

سرویس‌ها مخفی و مجزا 

فول بازسازی شده 

دسترسی به مترو و بازار رودکی کمتر از دو دقیقه 

ملک تخلیه آماده سکونت 

جهت اطلاعات بیشتر تماس بگیرید

AMIR",۵۰,۱۳۷۵,۱,"‏۶,۰۰۰,۰۰۰,۰۰۰ تومان","‏۱۲۰,۰۰۰,۰۰۰ تومان",۳,gaWRROli
"{""آسانسور ندارد"": false, ""پارکینگ"": true, ""انباری"": true, ""جنس کف پارکت چوب"": true}","{""تعداد واحد در طبقه"": ""۱"", ""تعداد کل طبقات ساختمان"": ""۴"", ""جهت ساختمان"": ""شمالی"", ""بازسازی‌ شده"": ""هست""}",2026-08-14T14:19:43.900799,https://divar.ir/v/gaVpOiEo,5500000256,premium-panel,,,تهران,امیریه,فروش آپارتمان,۴۵ متر - تکواحدی,"«املاک شاهان»
-----
▫️بازسازی شده▫️
✅ ۴۵ متر / ۱ خواب 
✅ساختمان شمالی و دو نبش
✅ انبار / پارکینگ موتور
✅ تک واحدی - چهار طبقه
▫️دارای گرمایش پکیج
▫️دارای کمد دیواری 
▫️کف پارکت
-----
⚡فروشنده واقعی⚡
▫️ لوکیشن نقشه آدرس دفتر املاک می‌باشد ▫️
▫️همراه و مشاور خرید شما «احدی»▫️",۴۵,۱۳۸۳,۱,"‏۵,۵۰۰,۰۰۰,۰۰۰ تومان","‏۱۲۲,۲۲۲,۰۰۰ تومان",۲ از ۴,gaVpOiEo
"{""آسانسور ندارد"": false, ""پارکینگ ندارد"": false, ""انباری"": true, ""بالکن دارد"": true}","{""نمای ساختمان"": ""سنگ"", ""بازسازی‌ شده"": ""هست""}",2026-08-14T14:19:33.479889,https://divar.ir/v/gaWRxMGa,5500000256,premium-panel,,,تهران,مخصوص,فروش آپارتمان,آپارتمان ۴۵ متری سالن مربع خوش نقشه,"⚜️آپارتمان ۴۵ متری بازسازی شده 

• سالن مربع 
• پرده خور 
• اتاق خواب تخت دو نفره خور 
• کمد دیواری بزرگ 

✅کابینت ام دی اف 
✅نما سنگ 
✅تراس بزرگ 

✔️ساختمان دارای جای پارک موتور 

- طبقه اول روی همکف ( همکف ۲ پله دارد ) 

✔️مالک فروشنده 

جهت کسب اطلاعات و هماهنگی بازدید ؛
⚜️خانم راد",۴۵,۱۳۸۳,۱,"‏۵,۵۰۰,۰۰۰,۰۰۰ تومان","‏۱۲۲,۲۲۲,۰۰۰ تومان",۱,gaWRxMGa
"{""آسانسور ندارد"": false, ""پارکینگ ندارد"": false, ""انباری"": true, ""بالکن ندارد"": true}","{""تعداد واحد در طبقه"": ""۱"", ""وضعیت سکونت"": ""تخلیه""}",2026-08-14T14:18:17.305736,https://divar.ir/v/gaWJwYcl,4499999744,premium-panel,,,تهران,خرمشهر,فروش آپارتمان,۵۸متر زیر همکف  ۱خواب تک واحدی,"۵۸ متر زیر همکف  
۱خواب 
تک واحدی 
آماده تخلیه 
۶متر انباری 
جای پارک موتور 
لوکیشن خوب 
دسترسی عالی 
خانم سروری 
املاک فرتاک",۵۸,۱۳۸۵,۱,"‏۴,۵۰۰,۰۰۰,۰۰۰ تومان","‏۷۷,۵۸۶,۰۰۰ تومان",زیرهمکف,gaWJwYcl
"{""آسانسور ندارد"": false, ""پارکینگ ندارد"": false, ""انباری"": true, ""بالکن دارد"": true}","{""نمای ساختمان"": ""سنگ"", ""وضعیت سکونت"": ""تخلیه""}",2026-08-12T11:27:52.661364,https://divar.ir/v/gaTh08AL,5500000256,premium-panel,,,تهران,سلسبیل جنوبی,فروش آپارتمان,۴۵متر/ خوش نقشه/ مناسب سرمایه گذاری,"⭐فرصتی مناسب برای سکونت و سرمایه‌گذاری مطمئن⭐

کد آگهی ۱۴۰

✔️ ۴۵متر
 ✔️۱خواب
✔️ طبقه اول

♨️امکانات :
☑️ انباری سندی جادار 
☑️بالکن بزرگ و کاربردی 

⬇️ویژگی ها : 

✅دسترسی به مترو BRT وآزادراه ها و امکانات رفاهی
✅ سالن مربع و خوش چیدمان با هر سلیقه ای بدون پرتی 
✅ نما و مشاعات تمیز و سر تا سر سنگ
✅ سالن پرده خور با پنجره های قدی نورگیر عالی 
✅ اتاق خواب استاندارد و تخت خور 
✅ تخلیه و آماده سکونت
✅ مالک منعطف و فروشنده واقعی

لوکیشن : کمیل،رودکی

 قیمت: ۵/۵۰۰

پاسخگویی ۲۴ ساعته
 ✨مشاور و کارشناس منطقه: آقای عبداللهی",۴۵,۱۳۸۵,۱,"‏۵,۵۰۰,۰۰۰,۰۰۰ تومان","‏۱۲۲,۲۲۲,۰۰۰ تومان",۱,gaTh08AL
"{""آسانسور ندارد"": false, ""پارکینگ"": true, ""انباری"": true, ""بالکن دارد"": true, ""جنس کف سرامیک"": true, ""سرویس بهداشتی ایرانی و فرنگی"": true}","{""تعداد واحد در طبقه"": ""۲"", ""تعداد کل طبقات ساختمان"": ""۵"", ""جهت ساختمان"": ""جنوبی"", ""سند"": ""تک‌برگ"", ""بازسازی‌ شده"": ""هست""}",2026-08-14T14:17:41.316023,https://divar.ir/v/gaWNROd3,9600000000,premium-panel,,,تهران,اسکندری,فروش آپارتمان,54 متر/پارکینگدار/اسکندری بوستان,"هلدینگ بزرگ سام️
‼️فروش فوری با بهترین نقشه‼️
 ✅5طبقه دو واحدی طبقه سوم
✅سال ساخت: 1392
✅پارکینگ / انباری / بالکن
‼️قیمت کل9/600
برای دریافت عکس ها تماس بگیرید.
 کارشناس فروش: دکتر محمدی",۵۴,۱۳۹۲,۱,"‏۹,۶۰۰,۰۰۰,۰۰۰ تومان","‏۱۷۷,۷۷۷,۰۰۰ تومان",۳ از ۵,gaWNROd3
"{""آسانسور"": true, ""پارکینگ"": true, ""انباری"": true, ""بالکن دارد"": true, ""جنس کف سنگ"": true, ""سرویس بهداشتی ایرانی و فرنگی"": true, ""سرمایش داکت اسپلیت"": true, ""گرمایش داکت اسپلیت"": true, ""تأمین‌کننده آب گرم پکیج"": true}","{""تعداد واحد در طبقه"": ""۲"", ""تعداد کل طبقات ساختمان"": ""۵"", ""جهت ساختمان"": ""جنوبی"", ""سند"": ""تک‌برگ"", ""نوع آشپزخانه"": ""اپن"", ""نمای ساختمان"": ""سنگ"", ""وضعیت سکونت"": ""تخلیه""}",2026-07-24T09:36:31.255023,https://divar.ir/v/ga6IiC9A,43499999232,premium-panel,,,تهران,فاطمی,فروش آپارتمان,امیراباد،۱۳۴متر، ۳خواب،فول،طبقه۵,"امیراباد،بالای فاطمی،پایین جلال
۱۳۴متر
۳خواب
۵طبقه، ۲واحدی
طبقه۵
پارکینگ
انباری
اسانسور
بالکن
کلیدنخورده
نور و نقشه بی نظیر
تخلیه
قابل رهن تا ۵میلیارد
مشاور شما علیرضا",۱۳۴,۱۳۹۹,۳,"‏۴۳,۵۰۰,۰۰۰,۰۰۰ تومان","‏۳۲۴,۶۲۶,۰۰۰ تومان",۵ از ۵,ga6IiC9A
"{""آسانسور"": true, ""پارکینگ ندارد"": false, ""انباری"": true, ""بالکن دارد"": true, ""جنس کف سرامیک"": true, ""سرویس بهداشتی ایرانی و فرنگی"": true, ""سرمایش کولر گازی"": true, ""گرمایش شومینه"": true}","{""سند"": ""تک‌برگ"", ""نوع آشپزخانه"": ""اپن"", ""تعداد سرویس بهداشتی"": ""۲"", ""تعداد حمام"": ""۲"", ""بازسازی‌ شده"": ""هست""}",2026-08-14T14:17:17.919708,https://divar.ir/v/gaWNxnTo,10499999744,premium-panel,,,تهران,اسکندری,فروش آپارتمان,93 متر  /  2 خواب /  غرق نور ، قیمت استثنایی,"⚜️ بنام خدا ⚜️
⚜️ هلدینگ بزرگ سام ⚜️

️واحد ۹۳ متری 
️دو خواب 
️نقشه و نور عالی 

   امکانات :

️آسانسور 
️انباری
️دو بالکن بزرگ و کاربردی
️دو خواب تخت دو نفره خور 
️سالن و اتاق خواب ها پرده خور و نورگیر 


برای اطلاعات بیشتر از ساعت 9 تا 22 تماس بگیرید

⚜️ مشاور شما خانم روحی هستم ⚜️",۹۳,۱۳۸۲,۲,"‏۱۰,۵۰۰,۰۰۰,۰۰۰ تومان","‏۱۱۲,۹۰۳,۰۰۰ تومان",۵,gaWNxnTo
"{""آسانسور ندارد"": false, ""پارکینگ ندارد"": false, ""انباری"": true}","{""بازسازی‌ شده"": ""هست"", ""وام"": ""دارد""}",2026-08-14T14:17:05.159003,https://divar.ir/v/gaWtgD9C,5049999872,premium-panel,,,تهران,اسکندری,فروش آپارتمان,اپارتمان۵۰متری/ط دوم/فول بازسازی/نور و نقشه بینظیر,"بهترین گزینه جهت سرمایه گذاری در ملک
بهترین لوکیشن منطقه خ کمیل خرمشهرشمالی

۵۰مترخوش نقشه بدون۱سانت پرتی
واقع در محله ای امن و ارام گذر۸متری
دسترسی اسان به مترو و بی ار تی
نورگیر عالی،پذیرایی اتاق ها پرده خور
سالن مربع با قابلیت چیدمان عالی
اشپزخانه فول هایگلاس هود و گاز
۱ خواب بزرگ و مستر تخت خور
کمددیواری۳درب جادار
حمام و سرویس مجزا

باشرایط پرداخت عالی
۱۲۸۰م وام شما دوندگی از ما
۵۵۰م در رهن مستاج
۳۸۷۰م نقد شما
قیمت کل با احتساب ۵۵۰ رهن ۵۶۰۰م

مشاور شما سپهری",۵۰,۱۳۸۵,۱,"‏۵,۰۵۰,۰۰۰,۰۰۰ تومان","‏۱۰۱,۰۰۰,۰۰۰ تومان",۲,gaWtgD9C
"{""آسانسور ندارد"": false, ""پارکینگ"": true, ""انباری"": true, ""بالکن دارد"": true}","{""تعداد واحد در طبقه"": ""۱"", ""وضعیت سکونت"": ""مستاجر سکونت دارد"", ""بازسازی‌ شده"": ""هست""}",2026-08-14T14:16:25.064108,https://divar.ir/v/gaWRAFnn,7100000256,premium-panel,,,تهران,بریانک,فروش آپارتمان,۶۸متردوخواب/تکواحدی/فول بازسازی/پارکینگدار/بریانک,"﷽
هو رزاق

املاک فرتاک

✅۶۸متر ۲ خواب

✅پکیج /پنجره دوجداره/کابینت هایگلس ترک

 
✅ بسیارخوش نقشه سالن مربع بدون پرتی


✅ امکانات: پارکینگ انباری بالکن
 

✅غرق در نور/نور گیری عالی بسیار روشن

 
✅به شدت قیمت زیر قیمت منطقه
 

✅ گذرکوچه۱۰متری بسیار پهن جای پارک فراوان ماشین


✅ نزدیک به مترو و بی ارتی
 

✅مناسب برای سکونت یا سرمایه گذاری

 
✅ لوکیشن: بلواربریانک 


✅ رهن ۵۰۰/۳میلیون تومان دست مستاجر می باشد که به قیمت کل اضافه می شود 

✅قیمت کل با پارکینگ و رهن ۸۱۰۰


✅ پارکینگ جداگانه حساب میشود


✅ دارای فایل های مشابه و زیر قیمت در تمام رنج مالی منطقه(۹/۱۰/۱۱)


✅فروش ملک شما کمتر از ۲۴ساعت 


✅مشاور منطقه خانم حلاجیان",۶۸,۱۳۸۵,۲,"‏۷,۱۰۰,۰۰۰,۰۰۰ تومان","‏۱۰۴,۴۱۱,۰۰۰ تومان",۱,gaWRAFnn
"{""آسانسور"": true, ""پارکینگ ندارد"": false, ""انباری"": true, ""بالکن دارد"": true, ""جنس کف سرامیک"": true, ""سرویس بهداشتی ایرانی و فرنگی"": true, ""سرمایش کولر آبی"": true, ""گرمایش شوفاژ"": true, ""تأمین‌کننده آب گرم پکیج"": true}","{""تعداد واحد در طبقه"": ""۲"", ""تعداد کل طبقات ساختمان"": ""۵"", ""جهت ساختمان"": ""جنوبی"", ""سند"": ""تک‌برگ"", ""نمای ساختمان"": ""سنگ"", ""وضعیت سکونت"": ""مستاجر سکونت دارد""}",2026-08-11T12:18:42.487946,https://divar.ir/v/gaR1fjA_,11500000256,premium-panel,,,تهران,سلسبیل جنوبی,فروش آپارتمان,سلسبیل 60 متر دو خواب نور نقشه بدون مشابه نوساز,"سلام 
✅✅شرایط پرداخت و خرید بسیار مناسب برای خریداران و سرمایه گذاران محترم  در سلسبیل
نقدینگی مورد نیاز فقط
✅✅✅✅ 9/650/000/000
ده درصد استراحت سند 
با اضافه رهن مستاجر 
قیمت کل 11/650/000/000
⚠️ فروش فوری فوری ⚠️
⚡تاپ لویشن منطقه 
انباری بالکن


✅ملک از نما تا لوله کشی و دیوار و پنجره و.. با بهترین متریال ساخته شده✅

⚡عکسا تماما مطعلق به ملک میباشد
مدارک کامل و سند تک برگ اماده انتقال و مالک فروشنده واقعی ⚡


⚡فقط و فقط تا سر برج به این قیمت فروخته میشود با پرداختی خوب ⚡

✅گذر پهن مورد بدون مشابه دسترسی مترو زیر دو دقیقه



پلان عالی

اتاق خواب ها بزرگ ۱۲ متری و 11 متری که مستر و سر تا سر کمد دیواری و تخت خور



امکانات
✅انباری 
✅بالکن کاربردی 
✅اسانسور

ملک زیر قیمت و تایم فروش محدود 
دسترسی عالی به سوپر مارکت و مراکز خرید و نانوایی


ملک کامل و اماده سکونت 


به دلیل حجم زیاد پیام ها ، برای بازدید فقط تماس بگیرید



 


کارشناس امور ملکی، عزیزی",۶۰,۱۴۰۵,۲,"‏۱۱,۵۰۰,۰۰۰,۰۰۰ تومان","‏۱۹۱,۶۶۶,۰۰۰ تومان",۵ از ۵,gaR1fjA_
"{""آسانسور"": true, ""پارکینگ"": true, ""انباری"": true, ""بالکن دارد"": true, ""جنس کف سنگ"": true, ""سرویس بهداشتی ایرانی و فرنگی"": true, ""سرمایش اسپلیت"": true, ""گرمایش شوفاژ"": true, ""تأمین‌کننده آب گرم پکیج"": true}","{""جهت ساختمان"": ""جنوبی"", ""سند"": ""تک‌برگ"", ""نوع آشپزخانه"": ""اپن"", ""تعداد پارکینگ"": ""۲""}",2026-08-14T14:14:59.691924,https://divar.ir/v/gaWNRIux,49000001536,premium-panel,,,تهران,یوسف‌آباد,فروش آپارتمان,آپارتمان 129 متر 2خواب یوسف آباد,"آپارتمان 129 متر 2خواب
نوساز کلید نخورده
فول امکانات 
2 تا پارکینگ
جنوبی
سالن پرده خور و بزرگ
نور و نقشه عالی
سند آماده محضر
کارشناس و مشاورشما فریدونی",۱۲۹,۱۴۰۴,۲,"‏۴۹,۰۰۰,۰۰۰,۰۰۰ تومان","‏۳۷۹,۸۴۴,۰۰۰ تومان",۳,gaWNRIux
